employee_id,course_id,learning_id,course_request_id,approval_status,completion_status,is_passed,course_domain,request_date,approval_date,enrollment_date,start_date,completion_date,score,passing_score,score_gap,days_to_approve,days_to_enroll,days_to_start,days_to_complete,total_learning_days,is_completed,score_band,feedback_id,feedback_rating,feedback_recommended,has_text_feedback,feedback_text_length,feedback_rating_band,trainer_name,feedback_date,feedback_year,feedback_month,feedback_quarter,_gold_created_ts,_gold_updated_ts
E10078,C1031_DB,LRN1078,REQ5078,Approved,Completed,true,Data & BI,2024-08-15,2024-08-16,2024-08-20,2025-02-01,2025-02-20,93,75,18,1,4,165,19,189,true,Excellent,FB248,4.1,true,true,8,High,Dr. Aris,2025-02-21,2025,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10079,C1151_MS,LRN1079,REQ5079,Approved,Completed,false,Microsoft / Office,2024-08-18,2024-08-19,2024-08-22,2025-02-05,2025-02-25,76,80,-4,1,3,167,20,191,true,Good,FB249,4.2,true,true,6,High,Azure Expert A,2025-02-26,2025,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10080,C1161_MS,LRN1080,REQ5080,Approved,Completed,true,Microsoft / Office,2024-08-20,2024-08-22,2024-08-25,2025-02-10,2025-03-05,89,75,14,2,3,169,23,197,true,Good,FB250,4,true,true,13,High,Azure Expert B,2025-03-06,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10081,C1251_MS,LRN1081,REQ5081,Approved,Completed,true,Microsoft / Office,2024-08-22,2024-08-23,2024-08-28,2025-02-15,2025-03-10,94,80,14,1,5,171,23,200,true,Excellent,FB251,4.7,true,true,9,Excellent,Azure Expert A,2025-03-11,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10082,C1201_MS,LRN1082,REQ5082,Approved,Completed,true,Microsoft / Office,2024-08-25,2024-08-26,2024-08-30,2025-02-20,2025-03-15,83,75,8,1,4,174,23,202,true,Good,FB252,4.2,true,true,10,High,Azure Expert B,2025-03-16,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10083,C1401_CR,LRN1083,REQ5083,Approved,Completed,true,Core / Compliance,2024-08-28,2024-08-29,2024-09-01,2025-02-25,2025-03-20,86,70,16,1,3,177,23,204,true,Good,FB253,4.1,true,true,8,High,Coursera Lead,2025-03-21,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10084,C1431_CR,LRN1084,REQ5084,Approved,Completed,true,Core / Compliance,2024-09-01,2024-09-02,2024-09-05,2025-03-05,2025-03-25,92,75,17,1,3,181,20,205,true,Excellent,FB254,4.5,true,true,10,High,Coursera Lead,2025-03-26,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10085,C1301_CR,LRN1085,REQ5085,Approved,Completed,true,Core / Compliance,2024-09-05,2024-09-06,2024-09-10,2025-03-10,2025-03-30,78,70,8,1,4,181,20,206,true,Good,FB255,4.3,true,true,8,High,Coursera Expert,2025-03-31,2025,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10086,C1001_DB,LRN1086,REQ5086,Approved,Completed,true,Data & BI,2024-09-08,2024-09-09,2024-09-12,2025-03-15,2025-04-05,85,70,15,1,3,184,21,209,true,Good,FB256,4.4,true,true,5,High,Dr. Aris,2025-04-06,2025,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10087,C1011_DB,LRN1087,REQ5087,Approved,Completed,true,Data & BI,2024-09-10,2024-09-11,2024-09-15,2025-03-20,2025-04-10,90,75,15,1,4,186,21,212,true,Excellent,FB257,4.2,true,true,5,High,Prof. Miller,2025-04-11,2025,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10088,C1021_DB,LRN1088,REQ5088,Approved,Completed,true,Data & BI,2024-09-12,2024-09-14,2024-09-18,2025-03-25,2025-04-15,81,70,11,2,4,188,21,215,true,Good,FB258,4.3,true,true,13,High,Dr. Aris,2025-04-16,2025,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10089,C1151_MS,LRN1089,REQ5089,Approved,Completed,true,Microsoft / Office,2024-09-15,2024-09-16,2024-09-20,2025-04-01,2025-04-20,88,80,8,1,4,193,19,217,true,Good,FB259,4.1,true,true,5,High,Azure Expert A,2025-04-21,2025,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10090,C1171_MS,LRN1090,REQ5090,Approved,Completed,true,Microsoft / Office,2024-09-18,2024-09-19,2024-09-22,2025-04-05,2025-04-25,93,75,18,1,3,195,20,219,true,Excellent,FB260,4.2,true,true,7,High,Azure Expert B,2025-04-26,2025,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10091,C1251_MS,LRN1091,REQ5091,Approved,Completed,false,Microsoft / Office,2024-09-20,2024-09-22,2024-09-25,2025-04-10,2025-04-30,77,80,-3,2,3,197,20,222,true,Good,FB261,4.8,true,true,9,Excellent,Azure Expert A,2025-05-01,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10092,C1201_MS,LRN1092,REQ5092,Approved,Completed,true,Microsoft / Office,2024-09-22,2024-09-23,2024-09-28,2025-04-15,2025-05-05,89,75,14,1,5,199,20,225,true,Good,FB262,4.3,true,true,9,High,Azure Expert B,2025-05-06,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10093,C1401_CR,LRN1093,REQ5093,Approved,Completed,true,Core / Compliance,2024-09-25,2024-09-26,2024-09-30,2025-04-20,2025-05-10,84,70,14,1,4,202,20,227,true,Good,FB263,4,true,true,9,High,Coursera Lead,2025-05-11,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10094,C1431_CR,LRN1094,REQ5094,Approved,Completed,true,Core / Compliance,2024-09-28,2024-09-29,2024-10-01,2025-04-25,2025-05-15,91,75,16,1,2,206,20,229,true,Excellent,FB264,4.6,true,true,7,Excellent,Coursera Lead,2025-05-16,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10095,C1301_CR,LRN1095,REQ5095,Approved,Completed,true,Core / Compliance,2024-10-01,2024-10-02,2024-10-05,2025-05-01,2025-05-20,82,70,12,1,3,208,19,231,true,Good,FB265,4.2,true,true,5,High,Coursera Expert,2025-05-21,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10096,C1001_DB,LRN1096,REQ5096,Approved,Completed,true,Data & BI,2024-10-05,2024-10-06,2024-10-10,2025-05-05,2025-05-25,87,70,17,1,4,207,20,232,true,Good,FB266,4.5,true,true,5,High,Dr. Aris,2025-05-26,2025,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10097,C1021_DB,LRN1097,REQ5097,Approved,Completed,true,Data & BI,2024-10-08,2024-10-09,2024-10-12,2025-05-10,2025-05-30,79,70,9,1,3,210,20,234,true,Good,FB267,4.3,true,true,6,High,Dr. Aris,2025-06-01,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10098,C1031_DB,LRN1098,REQ5098,Approved,Completed,true,Data & BI,2024-10-10,2024-10-11,2024-10-15,2025-05-15,2025-06-05,95,75,20,1,4,212,21,238,true,Excellent,FB268,4.2,true,true,6,High,Dr. Aris,2025-06-06,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10099,C1151_MS,LRN1099,REQ5099,Approved,Completed,true,Microsoft / Office,2024-10-12,2024-10-14,2024-10-18,2025-05-20,2025-06-10,83,80,3,2,4,214,21,241,true,Good,FB269,4.3,true,true,9,High,Azure Expert A,2025-06-11,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10100,C1161_MS,LRN1100,REQ5100,Approved,Completed,true,Microsoft / Office,2024-10-15,2024-10-16,2024-10-20,2025-05-25,2025-06-15,88,75,13,1,4,217,21,243,true,Good,FB270,4.1,true,true,7,High,Azure Expert B,2025-06-16,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10101,C1251_MS,LRN1101,REQ5101,Approved,Completed,true,Microsoft / Office,2024-10-18,2024-10-19,2024-10-22,2025-06-01,2025-06-20,92,80,12,1,3,222,19,245,true,Excellent,FB271,4.7,true,true,8,Excellent,Azure Expert A,2025-06-21,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10102,C1201_MS,LRN1102,REQ5102,Approved,Completed,true,Microsoft / Office,2024-10-20,2024-10-22,2024-10-25,2025-06-05,2025-06-25,78,75,3,2,3,223,20,248,true,Good,FB272,4.2,true,true,10,High,Azure Expert B,2025-06-26,2025,6,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10103,C1401_CR,LRN1103,REQ5103,Approved,Completed,true,Core / Compliance,2024-10-22,2024-10-23,2024-10-28,2025-06-10,2025-06-30,85,70,15,1,5,225,20,251,true,Good,FB273,4,true,true,5,High,Coursera Lead,2025-07-01,2025,7,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10104,C1431_CR,LRN1104,REQ5104,Approved,Completed,true,Core / Compliance,2024-10-25,2024-10-26,2024-10-30,2025-06-15,2025-07-05,90,75,15,1,4,228,20,253,true,Excellent,FB274,4.6,true,true,7,Excellent,Coursera Lead,2025-07-06,2025,7,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10106,C1001_DB,LRN1106,REQ5106,Approved,Completed,true,Data & BI,2024-11-01,2024-11-02,2024-11-05,2025-06-25,2025-07-15,88,70,18,1,3,232,20,256,true,Good,FB276,4.5,true,true,11,High,Dr. Aris,2025-07-16,2025,7,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10109,C1151_MS,LRN1109,REQ5109,Approved,Completed,true,Microsoft / Office,2024-11-10,2024-11-11,2024-11-15,2025-07-10,2025-07-30,89,80,9,1,4,237,20,262,true,Good,FB279,4.2,true,true,5,High,Azure Expert A,2025-07-31,2025,7,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10111,C1251_MS,LRN1111,REQ5111,Approved,Completed,true,Microsoft / Office,2024-11-15,2024-11-16,2024-11-20,2025-07-20,2025-08-10,83,80,3,1,4,242,21,268,true,Good,FB281,4.8,true,true,9,Excellent,Azure Expert A,2025-08-10,2025,8,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10112,C1201_MS,LRN1112,REQ5112,Approved,Completed,true,Microsoft / Office,2024-11-18,2024-11-19,2024-11-22,2025-07-25,2025-08-15,86,75,11,1,3,245,21,270,true,Good,FB282,4.2,true,true,10,High,Azure Expert B,2025-08-15,2025,8,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10113,C1401_CR,LRN1113,REQ5113,Approved,Completed,true,Core / Compliance,2024-11-20,2024-11-22,2024-11-25,2025-08-01,2025-08-20,92,70,22,2,3,249,19,273,true,Excellent,FB283,4,true,true,15,High,Coursera Lead,2025-08-20,2025,8,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10114,C1431_CR,LRN1114,REQ5114,Approved,Completed,true,Core / Compliance,2024-11-22,2024-11-23,2024-11-28,2025-08-05,2025-08-25,78,75,3,1,5,250,20,276,true,Good,FB284,4.6,true,true,6,Excellent,Coursera Lead,2025-08-25,2025,8,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10115,C1301_CR,LRN1115,REQ5115,Approved,Completed,true,Core / Compliance,2024-11-25,2024-11-26,2024-11-30,2025-08-10,2025-08-30,85,70,15,1,4,253,20,278,true,Good,FB285,4.2,true,true,8,High,Coursera Expert,2025-08-30,2025,8,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10116,C1001_DB,LRN1116,REQ5116,Approved,Completed,true,Data & BI,2024-11-28,2024-11-29,2024-12-01,2025-08-15,2025-09-05,90,70,20,1,2,257,21,281,true,Excellent,FB286,4.4,true,true,5,High,Dr. Aris,2025-09-04,2025,9,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10119,C1151_MS,LRN1119,REQ5119,Approved,Completed,true,Microsoft / Office,2024-12-08,2024-12-09,2024-12-12,2025-09-01,2025-09-20,93,80,13,1,3,263,19,286,true,Excellent,FB289,4.2,true,true,6,High,Azure Expert A,2025-09-19,2025,9,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10121,C1251_MS,LRN1121,REQ5121,Approved,Completed,true,Microsoft / Office,2024-12-12,2024-12-14,2024-12-18,2025-09-10,2025-09-30,89,80,9,2,4,266,20,292,true,Good,FB291,4.7,true,true,9,Excellent,Azure Expert A,2025-09-29,2025,9,3,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10122,C1201_MS,LRN1122,REQ5122,Approved,Completed,true,Microsoft / Office,2024-12-15,2024-12-16,2024-12-20,2025-09-15,2025-10-05,94,75,19,1,4,269,20,294,true,Excellent,FB292,4.2,true,true,10,High,Azure Expert B,2025-10-04,2025,10,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10123,C1401_CR,LRN1123,REQ5123,Approved,Completed,true,Core / Compliance,2024-12-18,2024-12-19,2024-12-22,2025-09-20,2025-10-10,83,70,13,1,3,272,20,296,true,Good,FB293,4.1,true,true,8,High,Coursera Lead,2025-10-09,2025,10,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10124,C1431_CR,LRN1124,REQ5124,Approved,Completed,true,Core / Compliance,2024-12-20,2024-12-22,2024-12-25,2025-09-25,2025-10-15,86,75,11,2,3,274,20,299,true,Good,FB294,4.5,true,true,10,High,Coursera Lead,2025-10-14,2025,10,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10125,C1301_CR,LRN1125,REQ5125,Approved,Completed,true,Core / Compliance,2024-12-22,2024-12-23,2024-12-28,2025-10-01,2025-10-20,92,70,22,1,5,277,19,302,true,Excellent,FB295,4.3,true,true,8,High,Coursera Expert,2025-10-19,2025,10,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10126,C1001_DB,LRN1126,REQ5126,Approved,Completed,true,Data & BI,2024-12-25,2024-12-26,2024-12-30,2025-10-05,2025-10-25,78,70,8,1,4,279,20,304,true,Good,FB296,4.4,true,true,5,High,Dr. Aris,2025-10-24,2025,10,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10129,C1151_MS,LRN1129,REQ5129,Approved,Completed,true,Microsoft / Office,2025-01-05,2025-01-06,2025-01-10,2025-10-20,2025-11-10,81,80,1,1,4,283,21,309,true,Good,FB299,4.1,true,true,5,High,Azure Expert A,2025-11-08,2025,11,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10131,C1251_MS,LRN1131,REQ5131,Approved,Completed,true,Microsoft / Office,2025-01-10,2025-01-11,2025-01-15,2025-11-01,2025-11-20,93,80,13,1,4,290,19,314,true,Excellent,FB301,4.8,true,true,9,Excellent,Azure Expert A,2025-11-18,2025,11,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10132,C1201_MS,LRN1132,REQ5132,Approved,Completed,true,Microsoft / Office,2025-01-12,2025-01-14,2025-01-18,2025-11-05,2025-11-25,77,75,2,2,4,291,20,317,true,Good,FB302,4.3,true,true,9,High,Azure Expert B,2025-11-23,2025,11,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10133,C1401_CR,LRN1133,REQ5133,Approved,Completed,true,Core / Compliance,2025-01-15,2025-01-16,2025-01-20,2025-11-10,2025-11-30,89,70,19,1,4,294,20,319,true,Good,FB303,4,true,true,9,High,Coursera Lead,2025-11-28,2025,11,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10134,C1431_CR,LRN1134,REQ5134,Approved,Completed,true,Core / Compliance,2025-01-18,2025-01-19,2025-01-22,2025-11-15,2025-12-05,94,75,19,1,3,297,20,321,true,Excellent,FB304,4.6,true,true,7,Excellent,Coursera Lead,2025-12-03,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10135,C1301_CR,LRN1135,REQ5135,Approved,Completed,true,Core / Compliance,2025-01-20,2025-01-22,2025-01-25,2025-11-20,2025-12-10,83,70,13,2,3,299,20,324,true,Good,FB305,4.2,true,true,5,High,Coursera Expert,2025-12-08,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10136,C1001_DB,LRN1136,REQ5136,Approved,Completed,true,Data & BI,2025-01-22,2025-01-23,2025-01-28,2025-11-25,2025-12-15,86,70,16,1,5,301,20,327,true,Good,FB306,4.5,true,true,5,High,Dr. Aris,2025-12-13,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10137,C1021_DB,LRN1137,REQ5137,Approved,Completed,true,Data & BI,2025-01-25,2025-01-26,2025-01-30,2025-12-01,2025-12-20,92,70,22,1,4,305,19,329,true,Excellent,FB307,4.3,true,true,6,High,Dr. Aris,2025-12-18,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10138,C1031_DB,LRN1138,REQ5138,Approved,Completed,true,Data & BI,2025-01-28,2025-01-29,2025-02-01,2025-12-05,2025-12-25,78,75,3,1,3,307,20,331,true,Good,FB308,4.2,true,true,6,High,Dr. Aris,2025-12-23,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10139,C1151_MS,LRN1139,REQ5139,Approved,Completed,true,Microsoft / Office,2025-02-01,2025-02-02,2025-02-05,2025-12-10,2026-01-05,85,80,5,1,3,308,26,338,true,Good,FB309,4.3,true,true,9,High,Azure Expert A,2025-12-28,2025,12,4,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10140,C1161_MS,LRN1140,REQ5140,Approved,Completed,true,Microsoft / Office,2025-02-05,2025-02-06,2025-02-10,2025-12-15,2026-01-10,90,75,15,1,4,308,26,339,true,Excellent,FB310,4.1,true,true,7,High,Azure Expert B,2026-01-02,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10141,C1251_MS,LRN1141,REQ5141,Approved,Completed,true,Microsoft / Office,2025-02-08,2025-02-09,2025-02-12,2025-12-20,2026-01-15,81,80,1,1,3,311,26,341,true,Good,FB311,4.7,true,true,8,Excellent,Azure Expert A,2026-01-07,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10142,C1201_MS,LRN1142,REQ5142,Approved,Completed,true,Microsoft / Office,2025-02-10,2025-02-11,2025-02-15,2025-12-25,2026-01-20,88,75,13,1,4,313,26,344,true,Good,FB312,4.2,true,true,10,High,Azure Expert B,2026-01-12,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10143,C1401_CR,LRN1143,REQ5143,Approved,Completed,true,Core / Compliance,2025-02-12,2025-02-14,2025-02-18,2026-01-05,2026-01-25,93,70,23,2,4,321,20,347,true,Excellent,FB313,4,true,true,5,High,Coursera Lead,2026-01-17,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10144,C1431_CR,LRN1144,REQ5144,Approved,Completed,true,Core / Compliance,2025-02-15,2025-02-16,2025-02-20,2026-01-10,2026-01-30,76,75,1,1,4,324,20,349,true,Good,FB314,4.6,true,true,7,Excellent,Coursera Lead,2026-01-22,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10145,C1301_CR,LRN1145,REQ5145,Approved,Completed,true,Core / Compliance,2025-02-18,2025-02-19,2025-02-22,2026-01-15,2026-02-05,89,70,19,1,3,327,21,352,true,Good,FB315,4.2,true,true,5,High,Coursera Expert,2026-01-27,2026,1,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10146,C1001_DB,LRN1146,REQ5146,Approved,Completed,true,Data & BI,2025-02-20,2025-02-22,2025-02-25,2026-01-20,2026-02-10,94,70,24,2,3,329,21,355,true,Excellent,FB316,4.5,true,true,11,High,Dr. Aris,2026-02-01,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10147,C1011_DB,LRN1147,REQ5147,Approved,Completed,true,Data & BI,2025-02-22,2025-02-23,2025-02-28,2026-01-25,2026-02-15,83,75,8,1,5,331,21,358,true,Good,FB317,4.3,true,true,6,High,Prof. Miller,2026-02-06,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10148,C1021_DB,LRN1148,REQ5148,Approved,Completed,true,Data & BI,2025-02-25,2025-02-26,2025-03-01,2026-02-01,2026-02-20,86,70,16,1,3,337,19,360,true,Good,FB318,4.4,true,true,10,High,Dr. Aris,2026-02-11,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10149,C1151_MS,LRN1149,REQ5149,Approved,Completed,true,Microsoft / Office,2025-02-28,2025-03-01,2025-03-05,2026-02-05,2026-02-25,92,80,12,1,4,337,20,362,true,Excellent,FB319,4.2,true,true,12,High,Azure Expert A,2026-02-16,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10150,C1171_MS,LRN1150,REQ5150,Approved,Completed,true,Microsoft / Office,2025-03-01,2025-03-02,2025-03-05,2026-02-10,2026-03-05,78,75,3,1,3,342,23,369,true,Good,FB320,4.1,true,true,8,High,Azure Expert B,2026-02-21,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10151,C1251_MS,LRN1151,REQ5151,Approved,Completed,true,Microsoft / Office,2025-03-05,2025-03-06,2025-03-10,2026-02-15,2026-03-10,85,80,5,1,4,342,23,370,true,Good,FB321,4.8,true,true,9,Excellent,Azure Expert A,2026-02-26,2026,2,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10152,C1201_MS,LRN1152,REQ5152,Approved,Completed,true,Microsoft / Office,2025-03-08,2025-03-09,2025-03-12,2026-02-20,2026-03-15,90,75,15,1,3,345,23,372,true,Excellent,FB322,4.2,true,true,10,High,Azure Expert B,2026-03-03,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10153,C1401_CR,LRN1153,REQ5153,Approved,Completed,true,Core / Compliance,2025-03-10,2025-03-11,2025-03-15,2026-02-25,2026-03-20,81,70,11,1,4,347,23,375,true,Good,FB323,4,true,true,15,High,Coursera Lead,2026-03-08,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10154,C1431_CR,LRN1154,REQ5154,Approved,Completed,true,Core / Compliance,2025-03-12,2025-03-14,2025-03-18,2026-03-01,2026-03-25,88,75,13,2,4,348,24,378,true,Good,FB324,4.6,true,true,6,Excellent,Coursera Lead,2026-03-13,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10155,C1301_CR,LRN1155,REQ5155,Approved,Completed,true,Core / Compliance,2025-03-15,2025-03-16,2025-03-20,2026-03-05,2026-03-30,93,70,23,1,4,350,25,380,true,Excellent,FB325,4.2,true,true,8,High,Coursera Expert,2026-03-18,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10156,C1001_DB,LRN1156,REQ5156,Approved,Completed,true,Data & BI,2025-03-18,2025-03-19,2025-03-22,2026-03-10,2026-04-05,77,70,7,1,3,353,26,383,true,Good,FB326,4.4,true,true,5,High,Dr. Aris,2026-03-23,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10157,C1021_DB,LRN1157,REQ5157,Approved,Completed,true,Data & BI,2025-03-20,2025-03-22,2025-03-25,2026-03-15,2026-04-10,89,70,19,2,3,355,26,386,true,Good,FB327,4.3,true,true,6,High,Dr. Aris,2026-03-28,2026,3,1,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10158,C1031_DB,LRN1158,REQ5158,Approved,Completed,true,Data & BI,2025-03-22,2025-03-23,2025-03-28,2026-03-20,2026-04-15,94,75,19,1,5,357,26,389,true,Excellent,FB328,4.1,true,true,8,High,Dr. Aris,2026-04-02,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10159,C1151_MS,LRN1159,REQ5159,Approved,Completed,true,Microsoft / Office,2025-03-25,2025-03-26,2025-03-30,2026-03-25,2026-04-20,83,80,3,1,4,360,26,391,true,Good,FB329,4.2,true,true,6,High,Azure Expert A,2026-04-07,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10160,C1161_MS,LRN1160,REQ5160,Approved,Completed,true,Microsoft / Office,2025-03-28,2025-03-29,2025-04-01,2026-04-01,2026-04-25,86,75,11,1,3,365,24,393,true,Good,FB330,4,true,true,13,High,Azure Expert B,2026-04-12,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10161,C1251_MS,LRN1161,REQ5161,Approved,Completed,true,Microsoft / Office,2025-04-01,2025-04-02,2025-04-05,2026-04-05,2026-04-30,92,80,12,1,3,365,25,394,true,Excellent,FB331,4.7,true,true,9,Excellent,Azure Expert A,2026-04-17,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10162,C1201_MS,LRN1162,REQ5162,Approved,Completed,true,Microsoft / Office,2025-04-05,2025-04-06,2025-04-10,2026-04-10,2026-05-05,78,75,3,1,4,365,25,395,true,Good,FB332,4.2,true,true,10,High,Azure Expert B,2026-04-22,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10163,C1401_CR,LRN1163,REQ5163,Approved,Completed,true,Core / Compliance,2025-04-08,2025-04-09,2025-04-12,2026-04-15,2026-05-10,85,70,15,1,3,368,25,397,true,Good,FB333,4.1,true,true,8,High,Coursera Lead,2026-04-27,2026,4,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10164,C1431_CR,LRN1164,REQ5164,Approved,Completed,true,Core / Compliance,2025-04-10,2025-04-11,2025-04-15,2026-04-20,2026-05-15,90,75,15,1,4,370,25,400,true,Excellent,FB334,4.5,true,true,10,High,Coursera Lead,2026-05-02,2026,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10165,C1301_CR,LRN1165,REQ5165,Approved,Completed,true,Core / Compliance,2025-04-12,2025-04-14,2025-04-18,2026-04-25,2026-05-20,81,70,11,2,4,372,25,403,true,Good,FB335,4.3,true,true,8,High,Coursera Expert,2026-05-07,2026,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10166,C1001_DB,LRN1166,REQ5166,Approved,Completed,true,Data & BI,2025-04-15,2025-04-16,2025-04-20,2026-05-01,2026-05-25,88,70,18,1,4,376,24,405,true,Good,FB336,4.4,true,true,5,High,Dr. Aris,2026-05-12,2026,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10167,C1011_DB,LRN1167,REQ5167,Approved,Completed,true,Data & BI,2025-04-18,2025-04-19,2025-04-22,2026-05-05,2026-05-30,93,75,18,1,3,378,25,407,true,Excellent,FB337,4.2,true,true,5,High,Prof. Miller,2026-05-17,2026,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10168,C1021_DB,LRN1168,REQ5168,Approved,Completed,true,Data & BI,2025-04-20,2025-04-22,2025-04-25,2026-05-10,2026-06-05,76,70,6,2,3,380,26,411,true,Good,FB338,4.3,true,true,13,High,Dr. Aris,2026-05-22,2026,5,2,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
